col,horizon_min,n_rows,winsor_lo,winsor_hi,winner_label,train_mae_ridge,train_mae_hgb,train_mae_rf,train_mae_blend,train_mae_winner,val_mae_naive_lag1,val_mae_ridge,val_mae_hgb,val_mae_rf,val_mae_blend,val_mae_winner,sv_winner,wf_disagrees_sv,blend_a,blend_b,blend_w_on_a,test_mae_ridge,test_mae_hgb,test_mae_rf,test_mae_blend,test_mae_winner,test_mae_at_sv_winner,test_mae_at_wf_winner,winner,wf_used,wf_n_folds,wf_mean_val_mae_ridge,wf_mean_val_mae_hgb,wf_mean_val_mae_rf,wf_mean_val_mae_blend
77,180,138918,382.0,415.0,blend:ridge+hgb w=0.78,2.931731022705394,2.134329768841199,1.4898357350791558,2.707438636156666,2.707438636156666,4.594878578192508,3.7337889933832917,3.882629039258522,3.8415045989272283,3.72126297256523,3.72126297256523,blend,False,ridge,hgb,0.775,3.8581296204784508,4.309979200955149,4.091776123714328,3.82631205353134,3.82631205353134,3.82631205353134,3.82631205353134,blend,True,7,3.434747573734799,3.993152007703748,4.143063676752319,3.4004765342792056
71,180,123620,55.0,78.9,blend:ridge+hgb w=1.00,3.4511306438531895,2.6539836255225433,2.1230104113577255,3.4511306438531895,3.4511306438531895,4.838690539314612,3.91167019883133,4.657320007146434,4.2766676147174705,3.91167019883133,3.91167019883133,ridge,True,ridge,hgb,1.0,4.613296641557686,4.731747706512415,4.659776692412518,4.613296641557686,4.613296641557686,4.613296641557686,4.613296641557686,blend,True,7,3.584001074681705,4.0773325221459835,4.045819874450344,3.57134290689427
15,720,148110,50.1000023,56.0,blend:ridge+rf w=0.83,1.1774636620438084,1.0664620647443996,0.9850483500984002,1.1358697513028484,1.1358697513028484,0.8299949767517404,0.6170581240899075,0.7789679049369828,0.7420347639469987,0.6058771489274569,0.6058771489274569,blend,False,ridge,rf,0.8250000000000001,0.21708343844762715,1.3540268060748555,1.2518146024663859,0.38635145791653525,0.38635145791653525,0.38635145791653525,0.38635145791653525,blend,True,7,1.0044867766028887,0.9167251637060981,0.9265542665367377,0.8940070786320555
16,720,148827,50.0545855,56.0,blend:ridge+rf w=0.88,1.1454925227486847,1.0713222235620388,1.007162017419875,1.1233790257373477,1.1233790257373477,0.8215102324195185,0.5993055506581257,0.7619149501844595,0.748774913690724,0.5941030441977466,0.5941030441977466,blend,False,ridge,rf,0.875,0.2433827500956566,1.3122520681220122,1.3633301109558513,0.37929841472300735,0.37929841472300735,0.37929841472300735,0.37929841472300735,blend,True,7,1.0052888192482305,0.9137303529588305,0.9287183163231194,0.884517595156135
17,720,148170,1.21499991,2.2259500000000845,blend:ridge+hgb w=0.00,0.14243389992760713,0.12919729804702673,0.11098141587128604,0.12919729804702673,0.12919729804702673,0.23595949386210655,0.20060503166819385,0.18964718341045772,0.19639783255150095,0.18964718341045772,0.18964718341045772,hgb,True,ridge,hgb,0.0,0.22086919607821492,0.1774591448550998,0.18034659925133747,0.1774591448550998,0.1774591448550998,0.1774591448550998,0.1774591448550998,blend,True,7,0.16689431372483976,0.1775900130780921,0.18274890037707298,0.1651882648376524
18,720,148797,1.2151549212000001,2.183832502700002,blend:ridge+hgb w=0.00,0.13977855343352955,0.12919351017256456,0.11243836272760104,0.12919351017256456,0.12919351017256456,0.22949906427317432,0.19572691827108119,0.18067226842979223,0.18964001997653032,0.18067226842979223,0.18067226842979223,hgb,True,ridge,hgb,0.0,0.21816346741131537,0.17407144504780964,0.17740770241420883,0.17407144504780964,0.17407144504780964,0.17407144504780964,0.17407144504780964,blend,True,7,0.16308979252122957,0.16564364968397483,0.1716458215060373,0.15999015514278622
19,720,148170,3.41465259,9.237698770000172,blend:ridge+hgb w=1.00,0.9798571858479885,0.9236317896376122,0.8333480226662218,0.9798571858479885,0.9798571858479885,1.5291775928591773,1.057061563789882,1.0751679938744187,1.090126139578942,1.057061563789882,1.057061563789882,ridge,True,ridge,hgb,1.0,0.9909149178317577,1.024084986263245,1.0459529001831998,0.9909149178317577,0.9909149178317577,0.9909149178317577,0.9909149178317577,blend,True,7,1.0593756926755515,1.1275252941870104,1.1617273528464929,1.0323329051664927
20,720,149050,3.4243880357000003,9.329870080000145,blend:ridge+hgb w=1.00,0.9578599709899065,0.9311788554804055,0.853351023044839,0.9578599709899065,0.9578599709899065,1.4949041334034656,1.0177629687825083,1.0366958114264055,1.0492238797191789,1.0177629687825083,1.0177629687825083,ridge,True,ridge,hgb,1.0,0.9710799240034551,1.0250855153271952,1.0471633669779905,0.9710799240034551,0.9710799240034551,0.9710799240034551,0.9710799240034551,blend,True,7,1.0097495806063213,1.0374451498145894,1.051235896797659,0.993154679265314
75,720,138570,380.6666666666667,412.0,blend:ridge+rf w=0.78,2.8333786438292408,1.7054020535153382,1.122787697570048,2.3736898850199144,2.3736898850199144,4.223049256356943,3.317584718129768,3.661345520187329,3.8897859843612856,3.27065312283694,3.27065312283694,blend,False,ridge,rf,0.775,2.9365817477425655,3.509927497006247,4.090436201192875,2.7999973382024894,2.7999973382024894,2.7999973382024894,2.7999973382024894,blend,True,7,4.025237985670685,4.694657591239168,4.943720294828666,3.7597604879246354
76,720,137897,382.0,416.0,blend:ridge+rf w=0.73,3.6848964991633695,2.5463481972476094,1.7374032966985344,3.0661397376726747,3.0661397376726747,5.9075444757098605,4.691296065519993,5.1452041663588775,4.972770951436091,4.655941931151361,4.655941931151361,blend,False,ridge,rf,0.7250000000000001,4.437874699781426,5.103026469954017,4.949934052682181,4.371299163404688,4.371299163404688,4.371299163404688,4.371299163404688,blend,True,7,4.764492423978463,5.112969089984456,4.92903913294984,4.470507992300018
77,720,138321,382.0,415.0,blend:ridge+rf w=0.78,3.2533949853702424,2.1112371766728795,1.409180242164745,2.761973886743087,2.761973886743087,4.977355566432901,3.9805900937070566,4.472102423595328,4.46953934785293,3.9488092676455966,3.9488092676455966,blend,False,ridge,rf,0.775,3.947189010222566,4.800055814076184,4.833633231868009,3.865226437306486,3.865226437306486,3.865226437306486,3.865226437306486,blend,True,7,4.4002779877297655,5.038853671939359,4.855523354238585,4.107448231316985
71,720,123109,55.0,78.9,blend:ridge+hgb w=1.00,3.4950140517160775,2.650894103759239,1.9428519748436486,3.4950140517160775,3.4950140517160775,5.0290701159703515,3.989767793939195,4.334443501492285,4.3603676198589465,3.989767793939195,3.989767793939195,ridge,True,ridge,hgb,1.0,4.61770751592485,4.6132047310411375,4.622884338962195,4.61770751592485,4.61770751592485,4.61770751592485,4.61770751592485,blend,True,7,3.6579671891430046,3.958376040802416,4.063584682070837,3.63973706866956
