col,horizon_min,n_rows,winsor_lo,winsor_hi,winner_label,train_mae_ridge,train_mae_hgb,train_mae_rf,train_mae_blend,train_mae_winner,val_mae_naive_lag1,val_mae_ridge,val_mae_hgb,val_mae_rf,val_mae_blend,val_mae_winner,sv_winner,wf_disagrees_sv,blend_a,blend_b,blend_w_on_a,test_mae_ridge,test_mae_hgb,test_mae_rf,test_mae_blend,test_mae_winner,test_mae_at_sv_winner,test_mae_at_wf_winner,winner,wf_used,wf_n_folds,wf_mean_val_mae_ridge,wf_mean_val_mae_hgb,wf_mean_val_mae_rf,wf_mean_val_mae_blend
15,3,149118,50.1000023,56.0,blend:ridge+hgb w=0.95,1.132102537290775,1.0533558754077696,1.0191417562380076,1.1269586428285427,1.1269586428285427,0.7149819747362304,0.5243077086419589,0.6457772329728912,0.6529669735487571,0.5228856173641925,0.5228856173641925,blend,False,ridge,hgb,0.9500000000000001,0.13262619208608928,0.2559580574191716,0.24422931899598685,0.13659669333020721,0.13659669333020721,0.13659669333020721,0.13659669333020721,blend,True,7,0.7790562394684393,0.7735487281290325,0.8058443738218761,0.7473137073334302
16,3,149596,50.0545855,56.0,blend:ridge+hgb w=0.95,1.1290752737075573,1.068222547502737,1.030787577106343,1.124879642423188,1.124879642423188,0.7266430027712167,0.530272470324424,0.6807655122984066,0.643235352850325,0.5293550371612573,0.5293550371612573,blend,False,ridge,hgb,0.9500000000000001,0.14695246403858844,0.6572400949486554,0.5872129838343279,0.17098620735080317,0.17098620735080317,0.17098620735080317,0.17098620735080317,blend,True,7,0.7912475157421716,0.7746805627081469,0.7871579866425309,0.7538067652164028
17,3,149157,1.21499991,2.2259500000000845,blend:hgb+rf w=0.62,0.13171494341834497,0.12521874199490907,0.11378433475509506,0.12041022326329721,0.12041022326329721,0.1987357960692884,0.14717131685969437,0.14411253037849026,0.14482654968908712,0.14367639023934073,0.14367639023934073,blend,False,hgb,rf,0.625,0.16545979870066696,0.15973891261403053,0.1611224303886679,0.1591681605620469,0.1591681605620469,0.1591681605620469,0.1591681605620469,blend,True,7,0.14268025781109753,0.14445772265044257,0.14420099776337617,0.1408761571579665
18,3,149576,1.2151549212000001,2.183832502700002,blend:hgb+rf w=0.65,0.1314219445583395,0.12646083962098062,0.11400821045450692,0.1215709663934987,0.1215709663934987,0.2077232698242918,0.14989368255783012,0.14733055816433197,0.1482318231229788,0.14696438675352977,0.14696438675352977,blend,False,hgb,rf,0.65,0.16632807667911892,0.16012109720748183,0.16155228093515042,0.1595625654216574,0.1595625654216574,0.1595625654216574,0.1595625654216574,blend,True,7,0.14401115433559677,0.14559853487535795,0.1459452947099357,0.1427748791781923
19,3,149157,3.41465259,9.237698770000172,blend:ridge+hgb w=0.18,0.9639967455830603,0.9060912831437806,0.8668495595558358,0.9111104426351492,0.9111104426351492,1.3352832457079198,0.9774345429205541,0.9493439852052278,0.9593240628578091,0.9479022159074637,0.9479022159074637,blend,False,ridge,hgb,0.17500000000000002,0.9972475278814268,0.9928509361493084,1.012857662925806,0.987873713756199,0.987873713756199,0.987873713756199,0.987873713756199,blend,True,7,0.969340117612808,0.9332813372689752,0.9373671996745807,0.9260916811458765
20,3,149768,3.4243880357000003,9.329870080000145,blend:ridge+hgb w=0.62,0.9545929631427144,0.9190773729410793,0.8805928076665653,0.9364571630164568,0.9364571630164568,1.3796757858458115,0.9824296664361191,0.9909790282619567,0.9963065915197383,0.9783864037282605,0.9783864037282605,blend,False,ridge,hgb,0.625,0.9842792640980518,1.004432593995067,1.0322158709469484,0.9837866111652419,0.9837866111652419,0.9837866111652419,0.9837866111652419,blend,True,7,0.9705222919482163,0.9662048753617067,0.9595434669357431,0.9509737471310508
75,3,140557,380.6666666666667,412.0,blend:ridge+hgb w=1.00,1.7621141180809567,1.5866430417418742,1.3393444875166545,1.7621141180809567,1.7621141180809567,2.6857640408499246,2.30778689499454,2.4846294703570635,2.4263017016001354,2.30778689499454,2.30778689499454,ridge,True,ridge,hgb,1.0,2.228370904965552,2.456865030045808,2.380188744084273,2.228370904965552,2.228370904965552,2.228370904965552,2.228370904965552,blend,True,7,1.930456385965172,2.5627874414702054,2.2642164632290513,1.9283117016191142
76,3,139940,382.0,416.0,blend:ridge+hgb w=1.00,2.601753401498353,2.319268893256388,1.9842232871543974,2.601753401498353,2.601753401498353,4.167826584533786,3.695617042889457,3.883829409623522,3.9179703194775026,3.695617042889457,3.695617042889457,ridge,True,ridge,hgb,1.0,3.7828819583122466,3.9309972464568763,3.9776869192637103,3.7828819583122466,3.7828819583122466,3.7828819583122466,3.7828819583122466,blend,True,7,2.8122594417453057,3.3714842257178144,3.05705936127895,2.809643323130948
77,3,140285,382.0,415.0,blend:ridge+hgb w=1.00,2.1682780493896634,1.9452383464952276,1.6554419019589217,2.1682780493896634,2.1682780493896634,3.4354452447977244,3.0628324607870683,3.2752520561467597,3.2120905594460103,3.0628324607870683,3.0628324607870683,ridge,True,ridge,hgb,1.0,3.295924923176592,3.5399091789974575,3.520012816292299,3.295924923176592,3.295924923176592,3.295924923176592,3.295924923176592,blend,True,7,2.3434382042710977,2.8189087203139884,2.6347773532361956,2.3405579314032776
71,3,126232,55.0,78.9,blend:ridge+hgb w=1.00,2.473195280445323,2.0285227748676466,1.7484556076325577,2.473195280445323,2.473195280445323,2.3699342581477167,2.7090147749374487,2.8253021572058987,2.8153103590170097,2.7090147749374487,2.7090147749374487,ridge,True,ridge,hgb,1.0,3.1255727521317316,3.0955621619374907,3.280737849418079,3.1255727521317316,3.1255727521317316,3.1255727521317316,3.1255727521317316,blend,True,7,2.5506199109708065,2.599071574777002,2.555555129203864,2.4999694041053395
15,10,149104,50.1000023,56.0,blend:ridge+hgb w=0.90,1.133538016573764,1.055504732784926,1.0203939740782384,1.123127855219871,1.123127855219871,0.710732823403082,0.5273432471416923,0.6201063473863975,0.6020110657606436,0.5251685924124221,0.5251685924124221,blend,False,ridge,hgb,0.9,0.13337178383199327,0.2948855070192333,0.202008094392172,0.14638095670705234,0.14638095670705234,0.14638095670705234,0.14638095670705234,blend,True,7,0.7846372106685922,0.791757701706962,0.7667441732025232,0.7503857675046394
16,10,149582,50.0545855,56.0,blend:ridge+rf w=0.90,1.1293280482796713,1.0694260333487553,1.032770198535814,1.1168917675777565,1.1168917675777565,0.7219572753112418,0.53185377943353,0.6014467975050013,0.5997696752673604,0.5295611492892747,0.5295611492892747,blend,False,ridge,rf,0.9,0.14799975916571168,0.5281479811661213,0.29529450023604864,0.16092712346784013,0.16092712346784013,0.16092712346784013,0.16092712346784013,blend,True,7,0.7952070213017973,0.761923661707672,0.7600690227500141,0.7448720880476846
17,10,149143,1.21499991,2.2259500000000845,blend:ridge+rf w=0.35,0.13229383493674715,0.12612063395795942,0.11358324001710098,0.11913819539020316,0.11913819539020316,0.19852995098667564,0.14883670011204128,0.1483131920977198,0.14751060274971511,0.14668047208869225,0.14668047208869225,blend,False,ridge,rf,0.35000000000000003,0.16654559664640947,0.1613900496569642,0.16200911068776783,0.16154216827254442,0.16154216827254442,0.16154216827254442,0.16154216827254442,blend,True,7,0.14363825757095208,0.14775633720510248,0.1466080789098372,0.14229862762850246
18,10,149562,1.2151549212000001,2.183832502700002,blend:ridge+rf w=0.33,0.13165442965700358,0.12634842815070046,0.11418144837081819,0.11891349599181993,0.11891349599181993,0.20628521535280742,0.15056053326106184,0.14991741374890544,0.14891278214221096,0.14839195241189407,0.14839195241189407,blend,False,ridge,rf,0.325,0.1670496945048601,0.16086706600572453,0.1616418367957223,0.16113613085339384,0.16113613085339384,0.16113613085339384,0.16113613085339384,blend,True,7,0.14442089681858747,0.14610243442727353,0.14635669000168214,0.14315791309348797
19,10,149143,3.41465259,9.237698770000172,blend:ridge+rf w=0.25,0.9652093450851176,0.9091906855125919,0.8698657740767113,0.8861321408983028,0.8861321408983028,1.3262348211605277,0.9831176381787091,0.963572144646444,0.960307467147122,0.9572829941941426,0.9572829941941426,blend,False,ridge,rf,0.25,0.9966428573908587,0.9988990411002749,0.9990412622797352,0.989430016695887,0.989430016695887,0.989430016695887,0.989430016695887,blend,True,7,0.9733178395401643,0.9656112204292698,0.9454914871294503,0.9387936765918491
20,10,149760,3.4243880357000003,9.329870080000145,blend:ridge+rf w=0.80,0.9544377937783854,0.9214494275617211,0.8815447346168345,0.9363438237030678,0.9363438237030678,1.369063534406458,0.9847524666128943,0.9941376242445967,1.0029897401706835,0.9828645575755692,0.9828645575755692,blend,False,ridge,rf,0.8,0.983557615336718,1.0217111473913931,1.0356137042980422,0.9864923195032198,0.9864923195032198,0.9864923195032198,0.9864923195032198,blend,True,7,0.9720155519745066,0.9752546669721919,0.9681307427890964,0.956568306840105
75,10,140104,380.6666666666667,412.0,blend:ridge+hgb w=1.00,1.9170433618768727,1.678681433578655,1.3974776012097319,1.9170433618768727,1.9170433618768727,2.9058127543692933,2.451962788866828,2.601332414628096,2.6188047537938806,2.451962788866828,2.451962788866828,ridge,True,ridge,hgb,1.0,2.3779285118692983,2.5652625706437755,2.594269662091707,2.3779285118692983,2.3779285118692983,2.3779285118692983,2.3779285118692983,blend,True,7,2.111173742575208,3.048768955747587,2.690889341278891,2.110849785822032
